"id","blog","category","markdown","sg_id"
14162,"WN564","Releases","Organic Maps, a fork of maps.me, has been [released](https://organicmaps.app/) on Google Play, and on [Apple TestFlight](https://testflight.apple.com/join/62l4Qh2K).",9
14261,"WN567","Releases","[Organic Maps](https://organicmaps.app/) is now available in [F-Droid](https://f-droid.org/en/packages/app.organicmaps/) and [Google Play](https://play.google.com/store/apps/details?id",9
14346,"WN569","Picture","[![lead picture](https://weeklyosm.eu/wp-content/uploads/sites/4/2021/06/569_T_all.png =499x520)

Organic Maps has been released as an Android or iOS [[^1^](#wn569_25104)] | ©  Organic Maps  |  map data © OpenStreetMap contributors]",9
14324,"WN569","Software","[1] [Organic Maps](https://organicmaps.app/) has been released as an Android or iOS offline map app for travellers, tourists, hikers, and cyclists based on top crowd-sourced OpenStreetMap data and curated with love by MAPS.ME founders (we reported earlier in [#547](https://weeklyosm.eu/archives/14182#wn547_24127), [#564](https://weeklyosm.eu/archives/14561#wn564_24906), and [#567](https://weeklyosm.eu/archives/14609#wn567_25017)).",9
14644,"WN578","Software","OrganicMaps (an OSM-based mobile app) has started a [donation campaign](https://organicmaps.app/donate/) to help pay for servers and fund development.",9
14752,"WN581","Releases","A September release (2021.09.01-6-android) of Organic Maps on Android is [now available](https://github.com/organicmaps/organicmaps/releases/tag/2021.09.01-6-android) on Play Store.",9
14824,"WN583","Open Data","The website datos.gob.es, a platform where the Spanish government promotes open data, [has included](https://twitter.com/datosgob/status/1439909716608573443) ![(es)](https://blog.openstreetmap.de/wp-uploads/2016/12/es.svg) the [Organic Maps](https://datos.gob.es/es/aplicaciones/organic-maps) ![(es)](https://blog.openstreetmap.de/wp-uploads/2016/12/es.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://datos.gob.es/es/aplicaciones/organic-maps) app in its catalogue, highlighting that it is an open source app and is based on OpenStreetMap data.",9
14893,"WN585","Mapping campaigns","The [OrganicMaps](https://github.com/organicmaps/organicmaps#readme) team [asked](https://t.me/s/OrganicMapsApp) users to help fix issues with subway mapping using this [validator](https://alexey-zakharenkov.github.io/subways/rapid/). Brandon suggested that the makers of the recently released new app for [Jungle Bus](https://junglebus.io/en/mobility-open-data-proudly-crafted-by-the-openstreetmap-community-2/) could perhaps initiate a collaboration?",9
14978,"WN587","Did you know that…","… [Organic Maps](https://github.com/organicmaps/organicmaps#readme)? Another offline map app using OpenStreetMap data, forked from MAPS.ME, it features no ads, no tracking, nor data collection.",9
15053,"WN589","Software","The Organic Maps project is [looking for](https://github.com/organicmaps/organicmaps/discussions/1489) translators to help localise and maintain each language version.",9
15063,"WN590","Software","Mythic Beats hosting company [donated](https://www.mythic-beasts.com/blog/2021/10/06/improving-the-world-bit-by-expensive-bit/) two virtual servers to Organic Maps to help them distribute maps for offline usage on mobile devices. They point out that the apparently low value of their donation (in comparison to some other cloud service providers) is in part due to them not having to fund their own space programme.",9
15393,"WN600","Releases","[OrganicMaps](https://play.google.com/store/apps/details?id=app.organicmaps) 2022.01.15-3-android was [released](https://github.com/organicmaps/organicmaps/releases/tag/2022.01.15-3-android). The main improvements are updated maps, fixes in routing and search, and improved translations.",9
15424,"WN601","Mapping campaigns","Organic Maps [presented](https://cdn.organicmaps.app/subway/) the results of their Subway Validator. This is a regularly updated status overview of all known networks. Networks with errors might be fixed directly in OSM with the help of the [metro mapping guide](https://wiki.openstreetmap.org/wiki/Metro_Mapping).",9
15630,"WN606","Releases","A February 2022 version of OrganicMaps has been released for [Android](https://organicmaps.app/news/2022-02-21/finally-meet-the-updated-organic-maps-in-google-play/) and [iOS](https://organicmaps.app/news/2022-02-14/meet-new-organic-maps-update-for-ios/). The most important changes concern updated map data (4 February), fixes in routing and fixes in styles (e.g., parking, house numbers and railway stations).",9
15738,"WN609","Software","Organic Maps is [participating](https://summerofcode.withgoogle.com/programs/2022/organizations/organic-maps) in the Google Summer of Code 2022. Six ideas for projects are already available.",9
15788,"WN610","Software","A new version of Organic Maps has been [released](https://organicmaps.app/news/2022-03-25/a-new-organic-maps-update-is-available-in-all-stores/) for iOS and Android. Map data was updated and Wikipedia articles were added. As usual, the release also includes small bugfixes for routing, styles, and translations.",9
15985,"WN616","Software","Organic Maps have [released](https://organicmaps.app/news/2022-05-02/a-new-april-update-of-organic-maps-is-live-in-all-stores/) the April update for Android and iOS, which has improvements in support of Wikipedia articles, Euskara (Basque) translations, speed and battery optimisation. As usual, maps are updated, and routing and translations are improved.",9
16206,"WN622","Software","The first version of 'Organic Maps', a free and open source mobility map app for Android and iOS, was [released](https://habr.com/ru/post/671860/) ![(ru)](https://weeklyosm.eu/wp-content/uploads/2022/01/ru.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://habr.com/ru/post/671860/) last June (2021). After more than 100,000 installations and one year of intensive development work, the results and plans for the future are presented.",9
16385,"WN629","Software","The new 2022.07.27 update of Organic Maps was [released](https://organicmaps.app/news/2022-07-28/new-update-is-already-available-in-appstore-and-huawei-appgallery-but-is-still-reviewed-in-other-stores/) for iOS and Android. Shop types were added, API support is improved for Android, and it is now possible to remove cuisines in the editor. As usual, maps and translations have been updated, and several routing fixes are in place.",9
16516,"WN633","Software","The August release of Organic Maps is [available](https://organicmaps.app/news/2022-08-31/finally-organic-maps-august-update-is-also-available-in-google-play-fdroid-huawei-appgallery-and-flathub-ios-version-passed-review-earlier/) for iOS and Android.  Routing performance was improved for long routes and total ascent and descent is now displayed for the route. New icons were added for different sport POIs. Information about OpenStreetMap as a map source was added to the splash screen.",9
16716,"WN639","Releases","The September release of Organic Maps is now [available](https://organicmaps.app/news/2022-09-22/as-some-of-you-have-already-discovered-a-new-september-update-of-organic-maps-is-already-available-in-appstore-appgallery-and-f-droid/) for iOS and Android. It contains map and translation updates, routing fixes, and a new UI for the bottom bar in Android.",9
16873,"WN643","Releases","The November release of [Organic Maps](https://organicmaps.app) (OSM based) is available for iOS and Android.  Some important [changes](https://organicmaps.app/news/2022-11-03/finally-after-fixing-some-critical-issues-the-november-organic-maps-update-is-available-in-the-apple-store-huawei-appgallery-and-on-our-github/) are fixes for handling  KML files, detection of current position, and showing speed cameras on tap. As always map updates, bugfixes in search and routing and improvements in translations are included.",9
16984,"WN646","Releases","The second November update of Organic Maps has been [released](https://organicmaps.app/news/2022-11-30/meet-the-second-november-update-of-organic-maps/).",9
17058,"WN649","Releases","The December update of Organic Maps has been [released](https://organicmaps.app/news/2022-12-23/we-wish-you-a-merry-christmas-and-a-happy-new-year/). As usual the maps have been updated and the routing and translations improved. Also KML tracks are handled better now.",9
17247,"WN654","Releases","OrganicMaps has [released](https://organicmaps.app/news/2023-01-27/we-are-excited-to-announce-our-first-update-of-2023/) a new version with improvements to KML importing, and elevation handling for hiking and cycling.",9
17405,"WN658","Mapping","Pete Masters [passed](https://www.openstreetmap.org/user/pedrito1414/diary/401061) on the thank you from  Dr Bilgehan Çevik, an orthopaedic surgeon working in Ankara, Turkey, for the help they received through Organic Maps from OSM.",9
17393,"WN658","Programming","OrganicMaps are a [participant](https://summerofcode.withgoogle.com/programs/2023/organizations/organic-maps) in the 2023 Google Summer of Code, and have [listed ](https://github.com/organicmaps/organicmaps/wiki/GSoC-2023-ideas)ideas for projects on GitHub.",9
17485,"WN660","Releases","Organic Maps has [released](https://organicmaps.app/news/2023-03-09/finally-ipad-users-can-use-their-keyboards-without-organic-maps-freezing-and-android-users-can-enjoy-reading-wiki-articles-for-bookmarked-places-we-ve-also-improved-the-search-function-particularly-for-users-who-search-by-categories/) a new version, which features UI fixes for iOS and Android. Maps have been updated to 27 February, medicine POIs are split into several types, and more.",9
