"id","blog","category","markdown","sg_id"
17888,"WN673","Upcoming Events","|Where                                  |What                                                                                                                              |Online|When                   |Country                                                                |
|---------------------------------------|----------------------------------------------------------------------------------------------------------------------------------|------|-----------------------|-----------------------------------------------------------------------|
|Bari                                   |FOSS4G-it 2023 [:osmcalpic:](https://osmcal.org/event/2003/)                                                                      |      |2023-06-12 - 2023-06-17|![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/it.svg)       |
|Eti Osa                                |Open Source for Good with Open Street Maps [:osmcalpic:](https://osmcal.org/event/2116/)                                          |      |2023-06-15 - 2023-06-17|ng                                                                     |
|Kaiserslautern                         |OSM Mapping Event Erfassung von Barrieren [:osmcalpic:](https://osmcal.org/event/2112/)                                           |      |2023-06-17             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Anglet                                 |Cartopartie à Anglet (64) [:osmcalpic:](https://osmcal.org/event/2156/)                                                           |      |2023-06-17             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|City Of Cockburn                       |Social Mapping Saturday: Port Coogee [:osmcalpic:](https://osmcal.org/event/2132/)                                                |      |2023-06-17             |![flag](https://blog.openstreetmap.de/wp-uploads/2017/06/au.svg)       |
|Waterford City Metropolitan District   |Using OpenStreetMap to record place names [:osmcalpic:](https://osmcal.org/event/2150/)                                           |      |2023-06-17             |![flag](https://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)    |
|Toulouse                               |Réunion du groupe local de Toulouse [:osmcalpic:](https://osmcal.org/event/1777/)                                                 |      |2023-06-17             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|                                       |MapRoulette Nights [:osmcalpic:](https://osmcal.org/event/2125/)                                                                  |      |2023-06-18             |                                                                       |
|                                       |Reunião - OSM Brasil - Mapeamento Aberto para Gestão de Riscos/Desastres [Horário 2] [:osmcalpic:](https://osmcal.org/event/2160/)|      |2023-06-19             |                                                                       |
|삼성2동                                   |국경없는의사회 한국지부 Missing Maps 온라인 매파톤 [:osmcalpic:](https://osmcal.org/event/2140/)                                                   |✓     |2023-06-20             |![flag](https://weeklyosm.eu/wp-content/uploads/2022/11/kr.svg)        |
|Gent                                   |OpenStreetMap meetup in Gent [:osmcalpic:](https://osmcal.org/event/2141/)                                                        |      |2023-06-20             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/be.svg)       |
|Lyon                                   |Réunion du groupe local de Lyon [:osmcalpic:](https://osmcal.org/event/2151/)                                                     |      |2023-06-20             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|                                       |164. Treffen des OSM-Stammtisches Bonn [:osmcalpic:](https://osmcal.org/event/1785/)                                              |      |2023-06-20             |                                                                       |
|San Jose                               |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2039/)                                                                 |✓     |2023-06-21             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|City of Edinburgh                      |OSM Edinburgh Social [:osmcalpic:](https://osmcal.org/event/2152/)                                                                |      |2023-06-20             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/uk.svg)|
|The Municipal District of Kilkenny City|Kilkenny History Mappers 1st MeetUp [:osmcalpic:](https://osmcal.org/event/2158/)                                                 |      |2023-06-20             |![flag](https://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)    |
|Lüneburg                               |Lüneburger Mappertreffen (online) [:osmcalpic:](https://osmcal.org/event/1903/)                                                   |      |2023-06-20             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Karlsruhe                              |Stammtisch Karlsruhe [:osmcalpic:](https://osmcal.org/event/2056/)                                                                |      |2023-06-21             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Mainz                                  |OpenStreetMap-Stammtisch Mainz [:osmcalpic:](https://osmcal.org/event/2133/)                                                      |      |2023-06-21             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|                                       |UN Mappers - OSM and humanitarian mapping training - session #8 [:osmcalpic:](https://osmcal.org/event/2145/)                     |      |2023-06-22             |                                                                       |
|Hlavní město Praha                     |Missing Maps MSF CZ Mapathon at Logio [:osmcalpic:](https://osmcal.org/event/2137/)                                               |      |2023-06-22             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2021/09/cz.svg)|
|Localidad Teusaquillo                  |Junta Bimensual OSM LATAM - Junio | June [:osmcalpic:](https://osmcal.org/event/2069/)                                            |      |2023-06-24             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)       |
|                                       |MapRoulette Nights [:osmcalpic:](https://osmcal.org/event/2126/)                                                                  |      |2023-06-25             |                                                                       |
|Prizren                                |FOSS4G [:osmcalpic:](https://osmcal.org/event/1715/)                                                                              |      |2023-06-26 - 2023-07-02|![flag](https://www.weeklyosm.eu/wp-content/uploads/2018/12/ko.svg)    |
|Bremen                                 |Bremer Mappertreffen (Online) [:osmcalpic:](https://osmcal.org/event/2127/)                                                       |✓     |2023-06-26             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|                                       |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/2162/)                                              |      |2023-06-28             |                                                                       |
|Aachen                                 |3. Treffen Aachener Stammtisch 2.0 [:osmcalpic:](https://osmcal.org/event/2171/)                                                  |      |2023-06-28             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|                                       |UN Mappers - OSM and humanitarian mapping training - session #9 (final) [:osmcalpic:](https://osmcal.org/event/2146/)             |      |2023-06-29             |                                                                       |
|中正區                                    |TomTom x OpenStreeetMap Taiwan Mapping Meetup [:osmcalpic:](https://osmcal.org/event/2173/)                                       |      |2023-06-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)       |
|Düsseldorf                             |Düsseldorfer OpenStreetMap-Treffen [:osmcalpic:](https://osmcal.org/event/1890/)                                                  |      |2023-06-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |",7
17916,"WN674","Upcoming Events","|Where                                  |What                                                                                                                 |Online|When                   |Country                                                                |
|---------------------------------------|---------------------------------------------------------------------------------------------------------------------|------|-----------------------|-----------------------------------------------------------------------|
|The Municipal District of Kilkenny City|Kilkenny History Mappers 1st MeetUp [:osmcalpic:](https://osmcal.org/event/2158/)                                    |      |2023-06-20 - 2030-06-21|![flag](https://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)    |
|Localidad Teusaquillo                  |Junta Bimensual OSM LATAM - Junio | June [:osmcalpic:](https://osmcal.org/event/2069/)                               |      |2023-06-24             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)       |
|                                       |MapRoulette Nights [:osmcalpic:](https://osmcal.org/event/2126/)                                                     |      |2023-06-25             |                                                                       |
|Prizren                                |FOSS4G [:osmcalpic:](https://osmcal.org/event/1715/)                                                                 |      |2023-06-26 - 2023-07-02|![flag](https://www.weeklyosm.eu/wp-content/uploads/2018/12/ko.svg)    |
|Bremen                                 |Bremer Mappertreffen (Online) [:osmcalpic:](https://osmcal.org/event/2127/)                                          |✓     |2023-06-26             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|                                       |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/2162/)                                 |      |2023-06-28             |                                                                       |
|Aachen                                 |3. Treffen Aachener Stammtisch 2.0 [:osmcalpic:](https://osmcal.org/event/2171/)                                     |      |2023-06-28 - 2030-06-21|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|London                                 |OSMLondon pub meet-up [:osmcalpic:](https://osmcal.org/event/2179/)                                                  |      |2023-06-28             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/uk.svg)|
|                                       |UN Mappers - OSM and humanitarian mapping training - session #9 (final) [:osmcalpic:](https://osmcal.org/event/2146/)|      |2023-06-29             |                                                                       |
|中正區                                    |TomTom x OpenStreeetMap Taiwan Mapping Meetup [:osmcalpic:](https://osmcal.org/event/2173/)                          |      |2023-06-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)       |
|Düsseldorf                             |Düsseldorfer OpenStreetMap-Treffen [:osmcalpic:](https://osmcal.org/event/1890/)                                     |      |2023-06-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|烏日區                                    |2023年7月 OpenStreetMap 街景踏查團 [:osmcalpic:](https://osmcal.org/event/2174/)                                            |      |2023-07-02             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)       |
|San Jose                               |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2040/)                                                    |✓     |2023-07-05             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|London                                 |Missing Maps London Mapathon [:osmcalpic:](https://osmcal.org/event/2149/)                                           |      |2023-07-04 - 2030-07-04|![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/uk.svg)|
|Stuttgart                              |Stuttgarter OpenStreetMap-Treffen [:osmcalpic:](https://osmcal.org/event/2148/)                                      |      |2023-07-05             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Rulles                                 |OpenStreetMap Belgium - Réunion à Marbehan [:osmcalpic:](https://osmcal.org/event/2163/)                             |      |2023-07-06             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/be.svg)       |",7
18009,"WN676","Mapping campaigns","Mateusz Konieczny has published a MapRoulette [challenge](https://maproulette.org/browse/challenges/40012) listing cases where the `wikipedia` tag links to a non-existing Wikipedia entry. This is an experimental tool and [feedback](https://www.openstreetmap.org/message/new/Mateusz%20Konieczny) is welcome. As with any QA tool, remember to use your brain and do not change things blindly!",7
18721,"WN697","Did you know that…","... TomTom will be a financial backer of MapRoulette? See the OSM US's website for [details](https://openstreetmap.us/news/2023/11/TomTom_support_for_MapRoulette/?s",7
18718,"WN697","Imports","Martijn van Exel has [devised](https://www.openstreetmap.org/user/mvexel/diary/402852) a MapRoulette challenge to improve the historic mine data imported from the GNIS database.",7
18735,"WN698","Software","Jean-Claude Repetto [described](https://www.openstreetmap.org/user/jcr83/diary/402938), in his OSM diary, how Strava's heat maps are useful for improving OSM. He has written a Python programme to detect missing paths in OSM from the Strava heat maps and create MapRoulette challenges for adding them to OSM.",7
18772,"WN699","Mapping campaigns","Two MapRoulette [challenges](https://maproulette.org/browse/projects/54216) have been created based on a [discussion](https://community.openstreetmap.org/t/is-there-a-procedure-to-prevent-link-rot/100886) on the OSM Community forum about link rot in OSM data. These challenges aim to correct URLs in OSM tags that are no longer accessible.",7
18769,"WN699","Mapping campaigns","MapRoulette has [updated](https://maproulette.org/browse/projects/51593) its basic OSM checks. There are many new challenges worldwide related to footway conflicting nodes, such as this [one](https://maproulette.org/browse/challenges/42585).",7
18770,"WN699","Upcoming Events","|Where                |What                                                                                                                            |Online|When                   |Country                                                                |
|---------------------|--------------------------------------------------------------------------------------------------------------------------------|------|-----------------------|-----------------------------------------------------------------------|
|Lorain County        |OpenStreetMap Midwest Meetup [:osmcalpic:](https://osmcal.org/event/2410/)                                                      |✓     |2023-12-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|አዲስ አበባ / Addis Ababa|State of the Map Ethiopia 2023 [:osmcalpic:](https://osmcal.org/event/2507/)                                                    |      |2023-12-15 - 2023-12-16|et                                                                     |
|Amsterdam            |Maptime Amsterdam - A very Mappy Christmas! [:osmcalpic:](https://osmcal.org/event/2471/)                                       |      |2023-12-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)       |
|Berlin               |186. Berlin-Brandenburg OpenStreetMap Stammtisch [:osmcalpic:](https://osmcal.org/event/2439/)                                  |      |2023-12-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|                     |OpenStreetMap Foundation's board election - Deadline for voting [:osmcalpic:](https://osmcal.org/event/2508/)                   |      |2023-12-16             |                                                                       |
|                     |[Online] 17th Annual General Meeting of the OpenStreetMap Foundation (second part) [:osmcalpic:](https://osmcal.org/event/2513/)|      |2023-12-16             |                                                                       |
|Београд              |Geospatial Community of Serbia - First Meetup [:osmcalpic:](https://osmcal.org/event/2531/)                                     |      |2023-12-18             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2019/10/rs.svg)|
|City of Westminster  |London xmas pub meet-up [:osmcalpic:](https://osmcal.org/event/2479/)                                                           |      |2023-12-18             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/uk.svg)|
|Berlin               |DRK Beginner Online Mapathon [:osmcalpic:](https://osmcal.org/event/2467/)                                                      |      |2023-12-18             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Lyon                 |Réunion du groupe local de Lyon [:osmcalpic:](https://osmcal.org/event/2516/)                                                   |      |2023-12-19             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|Saint-Étienne        |Rencontre Saint-Étienne et sud Loire [:osmcalpic:](https://osmcal.org/event/2487/)                                              |      |2023-12-19             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|Bonn                 |170. OSM-Stammtisch Bonn [:osmcalpic:](https://osmcal.org/event/2337/)                                                          |      |2023-12-19             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|IJmuiden             |OSM Nederland bijeenkomst (online) [:osmcalpic:](https://osmcal.org/event/2514/)                                                |      |2023-12-19             |![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)       |
|Lüneburg             |Lüneburger Mappertreffen (online) [:osmcalpic:](https://osmcal.org/event/1909/)                                                 |      |2023-12-19             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|                     |UN Mappers Mapatón: MapRoulette Challenge en Somalia [:osmcalpic:](https://osmcal.org/event/2526/)                              |      |2023-12-20             |                                                                       |
|Karlsruhe            |Stammtisch Karlsruhe [:osmcalpic:](https://osmcal.org/event/2449/)                                                              |      |2023-12-20             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Bengaluru            |OSM Bengaluru Mapping Party [:osmcalpic:](https://osmcal.org/event/2530/)                                                       |      |2023-12-23             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)       |
|San Jose             |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2498/)                                                               |✓     |2023-12-27             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|Düsseldorf           |Düsseldorfer OpenStreetMap-Treffen (online) [:osmcalpic:](https://osmcal.org/event/2195/)                                       |      |2023-12-29             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |",7
18876,"WN700","Software","The MapRoulette application, operated by OpenStreetMap US, is [calling](https://openstreetmap.app.neoncrm.com/np/clients/openstreetmap/donation.jsp?campaign=9) for donations at the end of the year.",7
19214,"WN707","Community","Inspired by the [SmallTownUSA](https://en.osm.town/@SmallTownUSA) Mastodon bot, Kai Poppe has started a thorough analysis of places in Europe that may require further mapping, complementing Pascal Neis' [unmapped places](https://resultmaps.neis-one.org/unmapped). He [blogged](https://www.openstreetmap.org/user/kmpoppe/diary/403409) about his analysis and included some interesting statistics. Kai has already [created](https://maproulette.org/browse/projects/55150) some MapRoulette challenges.",7
19457,"WN714","Software","MapRoulette has temporarily [disabled](https://blog.maproulette.org/2024/03/20/maproulette-leaderboard-the-community-has-spoken/) Challenge and Project Leaderboards to address system overload issues, but plans to prioritise their return following community feedback highlighting their importance. A survey revealed that nearly half of respondents use the leaderboards on a monthly basis, with a particular focus on viewing personal leaderboards and having access to project and challenge level leaderboards.",7
19792,"WN721","Mapping","Salim has [set up](https://t.me/OSMPortugal/75309) :PT-s: a new challenge on [MapRoulette](https://maproulette.org/browse/challenges/45170) called 'Portugal &ndash; Fix Spiky Buildings', which aims to correct inaccurately mapped buildings identified on OpenStreetMap, some of which may be correct but many of which are likely errors.",7
19765,"WN721","Releases","Bryan Housel [announced](https://www.openstreetmap.org/user/bhousel/diary/404055) the release of [Rapid v2.3](https://github.com/facebook/Rapid/discussions/1414) for OpenStreetMap, introducing features such as Esri Wayback imagery for historical views, map rotation, MapRoulette [integration](https://en.osm.town/@MapRoulette/112408011398733433) for task management, and GeoScribbles for field notes.",7
19954,"WN725","Mapping campaigns","Mikko Tamura [reported](https://docs.google.com/spreadsheets/d/13bhdTjEINsXJtb4vaKbcjinBCjKJcKG_YDYdoxZACl4/edit?gid=1843614733#gid=1843614733) that in the span of just three weeks, since the [OM Guru Climate Change Challenge 2024](https://www.facebook.com/reel/1181265026226030) began, more than 250,000 buildings, 11,000 km of roads, 15,000 POIs, and 8,000 km of waterways have been mapped. More than 4 million tiles were swiped, 11,000 Tasking Manager tasks completed, and 16,000 MapRoulette tasks finished.",7
19965,"WN726","Upcoming Events","|Where            |What                                                                                                                    |Online|When                   |Country                                                         |
|-----------------|------------------------------------------------------------------------------------------------------------------------|------|-----------------------|----------------------------------------------------------------|
|                 |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/2923/)                                    |      |2024-06-21             |                                                                |
|Alto Maé ""B""     |💻 UCM (Maputo, MOZ) - Oficina sobre mapeamento com OpenStreetMap! [:osmcalpic:](https://osmcal.org/event/2939/)        |      |2024-06-21             |![flag](https://weeklyosm.eu/wp-content/uploads/2024/06/mz.svg) |
|Bengaluru        |OSM Bengaluru Mapping Party [:osmcalpic:](https://osmcal.org/event/2942/)                                               |      |2024-06-22             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)|
|Dover            |Coffee and Mapping! [:osmcalpic:](https://osmcal.org/event/2926/)                                                       |      |2024-06-23             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Bielefeld        |OSM Ostwestfalen-Lippe [:osmcalpic:](https://osmcal.org/event/2932/)                                                    |      |2024-06-25             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|City of Edinburgh|Geomob Edinburgh [:osmcalpic:](https://osmcal.org/event/2931/)                                                          |      |2024-06-25             |![flag](https://weeklyosm.eu/wp-content/uploads/2020/09/uk.svg) |
|Kaiserslautern   |OSM Einführung und Schulung [:osmcalpic:](https://osmcal.org/event/2871/)                                               |      |2024-06-25             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|San Jose         |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2822/)                                                       |✓     |2024-06-26             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|Hannover         |OSM-Stammtisch Hannover [:osmcalpic:](https://osmcal.org/event/2304/)                                                   |      |2024-06-26             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|                 |[Online] OpenStreetMap Foundation board of Directors - public videomeeting [:osmcalpic:](https://osmcal.org/event/2716/)|      |2024-06-27             |                                                                |
|Lübeck           |143. OSM-Stammtisch Lübeck und Umgebung [:osmcalpic:](https://osmcal.org/event/2878/)                                   |      |2024-06-27             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Lyon             |SotM-FR 2024 - Lyon [:osmcalpic:](https://osmcal.org/event/2800/)                                                       |      |2024-06-28 - 2024-06-30|![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|Düsseldorf       |Düsseldorfer OpenStreetMap-Treffen (online) [:osmcalpic:](https://osmcal.org/event/2522/)                               |      |2024-06-28             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|中央区              |マッピングパーティ in 北海道神宮 [:osmcalpic:](https://osmcal.org/event/2941/)                                                        |      |2024-06-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/08/jp.svg)|
|Tartu linn       |FOSS4G Europe 2024 [:osmcalpic:](https://osmcal.org/event/2629/)                                                        |      |2024-06-30 - 2024-07-07|![flag](https://weeklyosm.eu/wp-content/uploads/2024/06/ee.svg) |
|                 |MapRoulette Community Meeting [:osmcalpic:](https://osmcal.org/event/2938/)                                             |      |2024-07-02             |                                                                |
|                 |Missing Maps London Mapathon [:osmcalpic:](https://osmcal.org/event/2721/)                                              |      |2024-07-02             |                                                                |
|Stuttgart        |Stuttgarter OpenStreetMap-Treffen [:osmcalpic:](https://osmcal.org/event/2935/)                                         |      |2024-07-03             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Dresden          |Dresden - OSM Stammtisch [:osmcalpic:](https://osmcal.org/event/2946/)                                                  |      |2024-07-04             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|臺北市              |OpenStreetMap x Wikidata Taipei #66 [:osmcalpic:](https://osmcal.org/event/2461/)                                       |      |2024-07-08             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)|",7
20050,"WN727","Upcoming Events","|Where                               |What                                                                                                                    |Online|When                   |Country                                                            |
|------------------------------------|------------------------------------------------------------------------------------------------------------------------|------|-----------------------|-------------------------------------------------------------------|
|                                    |[Online] OpenStreetMap Foundation board of Directors - public videomeeting [:osmcalpic:](https://osmcal.org/event/2716/)|      |2024-06-27             |                                                                   |
|Lübeck                              |143. OSM-Stammtisch Lübeck und Umgebung [:osmcalpic:](https://osmcal.org/event/2878/)                                   |      |2024-06-27             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|                                    |OSM Nederland bijeenkomst (online) [:osmcalpic:](https://osmcal.org/event/2958/)                                        |      |2024-06-27             |                                                                   |
|Lyon                                |SotM-FR 2024 - Lyon [:osmcalpic:](https://osmcal.org/event/2800/)                                                       |      |2024-06-28 - 2024-06-30|![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)   |
|Düsseldorf                          |Düsseldorfer OpenStreetMap-Treffen (online) [:osmcalpic:](https://osmcal.org/event/2522/)                               |      |2024-06-28             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|The Municipal District of Portlaoise|Portlaoise Mapping Initiative [:osmcalpic:](https://osmcal.org/event/2959/)                                             |      |2024-06-29             |![flag](https://www.weeklyosm.eu/wp-content/uploads/2018/11/ie.svg)|
|中央区                                 |マッピングパーティ in 北海道神宮 [:osmcalpic:](https://osmcal.org/event/2941/)                                                        |      |2024-06-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/08/jp.svg)   |
|Tartu linn                          |FOSS4G Europe 2024 [:osmcalpic:](https://osmcal.org/event/2629/)                                                        |      |2024-06-30 - 2024-07-07|![flag](https://weeklyosm.eu/wp-content/uploads/2024/06/ee.svg)    |
|Richmond                            |MapRVA Meetup [:osmcalpic:](https://osmcal.org/event/2962/)                                                             |      |2024-07-02             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|                                    |MapRoulette Community Meeting [:osmcalpic:](https://osmcal.org/event/2938/)                                             |      |2024-07-02             |                                                                   |
|                                    |Missing Maps London: (Online) Mapathon [:osmcalpic:](https://osmcal.org/event/2721/)                                    |      |2024-07-02             |                                                                   |
|Berlin                              |OSM-Verkehrswende #60 [:osmcalpic:](https://osmcal.org/event/2953/)                                                     |✓     |2024-07-02             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|Potsdam                             |Radnetz Brandenburg Mapping Abend #7 [:osmcalpic:](https://osmcal.org/event/2956/)                                      |✓     |2024-07-03             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|Stuttgart                           |Stuttgarter OpenStreetMap-Treffen [:osmcalpic:](https://osmcal.org/event/2935/)                                         |      |2024-07-03             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|Dresden                             |Dresden - OSM Stammtisch [:osmcalpic:](https://osmcal.org/event/2946/)                                                  |      |2024-07-04             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|                                    |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/2948/)                                    |      |2024-07-05             |                                                                   |
|中正區                                 |OpenStreetMap x Wikidata Taipei #66 [:osmcalpic:](https://osmcal.org/event/2461/)                                       |      |2024-07-08             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)   |
|San Jose                            |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2823/)                                                       |✓     |2024-07-10             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|München                             |Münchner OSM-Treffen [:osmcalpic:](https://osmcal.org/event/2545/)                                                      |      |2024-07-09             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|Salt Lake City                      |OSM Utah Monthly Map Night [:osmcalpic:](https://osmcal.org/event/2794/)                                                |      |2024-07-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|Lorain County                       |OpenStreetMap Midwest Meetup [:osmcalpic:](https://osmcal.org/event/2567/)                                              |✓     |2024-07-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)   |
|Bochum                              |Bochumer OSM Treffen [:osmcalpic:](https://osmcal.org/event/2908/)                                                      |      |2024-07-10             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|Amsterdam                           |Maptime Amsterdam: Summertime Meetup [:osmcalpic:](https://osmcal.org/event/2951/)                                      |      |2024-07-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)   |
|Wildau                              |193. Berlin-Brandenburg OpenStreetMap Stammtisch [:osmcalpic:](https://osmcal.org/event/2954/)                          |      |2024-07-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)   |
|København                           |OSMmapperCPH [:osmcalpic:](https://osmcal.org/event/2952/)                                                              |      |2024-07-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/07/dk.svg)   |
|England                             |OSM UK Online Chat [:osmcalpic:](https://osmcal.org/event/2947/)                                                        |      |2024-07-15             |![flag](https://weeklyosm.eu/wp-content/uploads/2020/09/uk.svg)    |",7
20176,"WN730","Mapping campaigns","The UN Mappers blog [reported](https://mappers.un.org/news/blog/2024/07/un-mappers-improvement-somalia-road-network) on the completion of a project to fix disconnected roads in Somalia, thanking all the volunteers who participated in the MapRoulette challenge. The article describes the methodology used, the results achieved, and the issues faced during the project.",7
20240,"WN731","Mapping campaigns","Martijn van Exel has [counted](https://en.osm.town/@mvexel/112814199417239167) OpenStreetMap changesets that mention MapRoulette, or its short link domain (mpr\.lt), and shared the results.",7
