"id","blog","category","markdown","sg_id"
15059,"WN590","Did you know that…","... [Open Etymology Map](https://mapcomplete.osm.be/etymology)? It allows you to view and edit links to the Wikidata elements of people after whom a street is named.",9
15436,"WN601","Releases","Pieter Vander Vennet reported that [MapComplete 0.14](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/398470) has been deployed. Apart from lots of bug fixes and performance improvements, a new theme showing OpenStreetMap notes has landed. The filter function should come in handy. And of course, there are plenty of (new) themes, such as the street lighting theme (thanks Robin!) or the postboxes and -offices map (by nicolelaine).",9
15626,"WN606","Programming","Pieter Vander Vennet [wrote](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/398695) about the new implementation of MapComplete's language picker.",9
15700,"WN608","Mapping campaigns","Flanders Tourism [launched](https://mapcomplete.osm.be/toerisme_vlaanderen) a website to gather data on tourism POIs, such as: charging points for electric bikes, playgrounds, picnic tables and benches. This project, built upon [MapComplete](https://mapcomplete.osm.be), entails a public campaign with [a video presentation](https://www.youtube.com/watch?v=7OtCK1_VsSI) ![(de)](https://weeklyosm.eu/wp-content/uploads/2022/01/nl.svg) and a data import . The developer gave a quick overview in [his diary](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/398782).",9
15810,"WN611","Mapping","The OpenStreetMap tool set [Neis-one.org](https://neis-one.org/) now [recognises](https://en.osm.town/@MapAmore/108066075284470805) MapComplete as a distinct data editor rather than just one of the 'unknown', as [reported](https://t.me/MapComplete/2656) by MapComplete’s main developer.",9
15855,"WN612","Software","Pieter Vander Vennet has released a new version of [MapComplete](https://mapcomplete.osm.be/?language=en), which has support to help in quickly translating the application. His diary [post](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/398959) explained how this can be done and invited everyone to contribute translations.",9
15938,"WN615","Software","Niels Elgaard has [created](https://www.openstreetmap.org/user/Niels%20Elgaard%20Larsen/diary/399094) a MapComplete theme for dog owners showing parks, veterinarians, and shops, among others.",9
15970,"WN616","Mapping","The MapComplete [theme for trees](https://mapcomplete.osm.be/trees.html) got an [update](https://twitter.com/pietervdvn/status/1520790868894142464) to easily add wikidata for species to trees.",9
16088,"WN619","Mapping","[MapComplete](https://mapcomplete.osm.be/) has [created](https://nitter.net/MapComplete/status/1530576406861824000) a Twitter account on the occasion of its two year anniversary. For a Mastodon account weeklyOSM recommends the use of [en.osm.town](https://en.osm.town/web/getting-started).",9
16358,"WN628","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/2022/08/628_T_all.jpg =1050x514)

OnWheels map in MapComplete [[^1^](#wn628_27162)] | © [MapComplete](https://mapcomplete.osm.be/?z=18&lat=49.23985&lon=6.989906&language=en)  | map data © [OpenStreetMap contributors](https://wiki.osmfoundation.org/wiki/Licence/Licence_and_Legal_FAQ)",9
16350,"WN628","Releases","[1] Pieter Vander Vennet has added another map to the 46 themes at [MapComplete](https://mapcomplete.osm.be/), the [OnWheels map](https://mapcomplete.osm.be/onwheels.html?z=18&lat=49.23985&lon=6.989906&language=en#welcome). In his blog post, Pieter [tells](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/399671) how he and four students, funded by [Open Knowledge](https://openknowledge.be/) in Belgium, implemented the [OnWheels project](https://osoc22.github.io/project-on-wheels/) as part of their [Open Summer of Code](https://osoc.be/) and created a special map for wheelchair users.",9
16564,"WN635","Mapping","Pieter Vander [announced](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/399948) that now MapComplete is able to detect tree species automatically by using PlantNet.org API, making it easier to link a tree to its correct species while mapping tree location on OpenStreetMap.",9
16680,"WN638","Programming","Pieter Vander Vennet [announced](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/400080) that MapComplete is currently participating in [Hacktoberfest](https://hacktoberfest.com/), an annual event that encourages people to contribute to open source projects throughout October.",9
16773,"WN640","Community","The winners of OpenCage's OpenStreetMap MapScaping Promotion Project have been [announced](https://blog.opencagedata.com/post/announcing-the-winners-of-our-openstreetmap-mapscaping-promotion). The winners were OSM Before-After Maps, MapComplete, The Global Healthsites Mapping Project, and weeklyOSM.",9
16826,"WN642","Community","Following Elon Musk's purchase of Twitter, many have switched to the alternative and FOSS protocol named [Mastodon](https://wiki.openstreetmap.org/wiki/Mastodon). Amanda McCann has been hosting a Mastodon-instance for quite a while ([en.osm.town](https://en.osm.town)) where many contributors and official accounts live, such as [OpenStreetMap](https://en.osm.town/@openstreetmap), [State of the Map](https://en.osm.town/@sotm), [JOSM](https://en.osm.town/@josmeditor), [MapComplete](https://en.osm.town/@MapComplete), [MapRoulette](https://en.osm.town/@MapRoulette), [Osmose QA](https://en.osm.town/web/@OsmoseQA), [Open Inframap](https://en.osm.town/@OpenInfraMap) and many regional accounts such as [LATAM](https://en.osm.town/@osmlatam), [BE](https://en.osm.town/@osm_be), [Guyane](https://en.osm.town/@osm_gf), [Swiss](https://en.osm.town/@SwissOSM), [Pyrénées-Orientales](https://en.osm.town/@OpenStreetMap66), [Catala](https://mastodon.social/@osmcatala), [Berlin+Brandenburg](https://en.osm.town/@osmberlin), [Missing Maps Slovakia](https://en.osm.town/@missingmaps_sk),[OSMChina](https://en.osm.town/@osmchina) and [weeklyOSM](https://en.osm.town/web/@weeklyOSM) as well.",9
17063,"WN649","Community","[Pieter Vander Vennet](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet) [tooted](https://en.osm.town/@pietervdvn/109557473622496395) that his work for [MapComplete](https://wiki.openstreetmap.org/wiki/MapComplete) is being funded by [nlnet.nl](https://nlnet.nl/).",9
17234,"WN653","Programming","[1] rtnf, inspired by posts on imagery collected by MapComplete (we [reported](https://weeklyosm.eu/archives/16259#wn652_27968) earlier), has [created](https://en.osm.town/@rtnf/109710969352974100) a [web app](https://altilunium.github.io/mapcompleteimg/) that randomly samples MapComplete images. In his blog, he [explained](https://www.openstreetmap.org/user/rtnf/diary/400783) how to visualise tagged imgur images on OSM.",9
17253,"WN654","Software","Pieter Vander Vennet has [compiled](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/400854) some statistics about [Open Reviews](https://open-reviews.net/). Besides the official demonstration application, [Mangrove](https://mangrove.reviews/), [MapComplete's](https://mapcomplete.osm.be) implementation is the most popular.",9
17462,"WN660","Community","Pieter Vander Vennet [presented](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/401127) [some](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/401133) [statistics](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/401152) from the MapComplete user survey. They include demography, computer and OSM knowledge, used themes, and feature requests.",9
18373,"WN687","Software","MapComplete has [changed](https://en.osm.town/@MapComplete/110934217861207929) its internet domain from mapcomplete.osm.be to [mapcomplete.org](https://mapcomplete.org) after a short survey on the Mastodon server en.osm.town.",9
18452,"WN690","Mapping","MapComplete [announced](https://en.osm.town/@MapComplete/111205217020120741) the addition of a feature to mark stores and restaurants that serve sugar-free, gluten-free, and lactose-free products.",9
18567,"WN693","Did you know that…","... that MapComplete now comes with layer [artwork](https://mapcomplete.org/artwork?z=14.9&lat=38.795462121715275&lon=-9.1831874612717)? The data is [retrieved](https://en.osm.town/@pietervdvn/111286566393753754) in real-time using Overpass or OSM API queries, and you can also add new data to OSM directly through MapComplete.",9
18673,"WN696","Did you know that…","... that the Mastodon MapComplete [bot](https://botsin.space/@mapcomplete/111434745036231473) account reports MapComplete user statistics regularly?",9
18732,"WN698","Software","The NLnet Foundation has [announced](https://nlnet.nl/news/2023/20231123-announcing-projects.html) its new funding projects for their next funding round. Among them are two from the OpenStreetMap ecosystem: [Umap](https://nlnet.nl/project/uMap/) (collaborative custom mapping with OpenStreetMap data) and [Protomaps](https://nlnet.nl/project/Protomaps/) (self-hostable maps based on OpenStreetMap data). The NLnet Foundation has previously funded several OpenStreetMap-based projects, including StreetComplete, MapComplete, and Nominatim.",9
18926,"WN702","Upcoming Events","|Where              |What                                                                                               |Online|When                   |Country                                                         |
|-------------------|---------------------------------------------------------------------------------------------------|------|-----------------------|----------------------------------------------------------------|
|Bruxelles - Brussel|OpenStreetMap meetup in Brussels [:osmcalpic:](https://osmcal.org/event/2553/)                     |      |2024-01-04             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/be.svg)|
|臺北市                |OpenStreetMap x Wikidata Taipei #60 [:osmcalpic:](https://osmcal.org/event/2455/)                  |      |2024-01-08             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/tw.svg)|
|München            |Münchner OSM-Treffen [:osmcalpic:](https://osmcal.org/event/1767/)                                 |      |2024-01-09             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|San Jose           |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2499/)                                  |✓     |2024-01-10             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|
|                   |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/2528/)               |      |2024-01-10             |                                                                |
|Brest              |Brest: rencontre du groupe local [:osmcalpic:](https://osmcal.org/event/2472/)                     |      |2024-01-10             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|Berlin             |187. Berlin-Brandenburg OpenStreetMap Stammtisch [:osmcalpic:](https://osmcal.org/event/2558/)     |      |2024-01-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Bochum             |OSM-Stammtisch Bochum [:osmcalpic:](https://osmcal.org/event/2555/)                                |      |2024-01-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Hannover           |OSM-Stammtisch Hannover [:osmcalpic:](https://osmcal.org/event/2299/)                              |      |2024-01-13             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|København          |OSMmapperCPH [:osmcalpic:](https://osmcal.org/event/2554/)                                         |      |2024-01-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/07/dk.svg)|
|Hilversum          |OSGeo.nl OSM-NL QGIS-NL New Year's Party [:osmcalpic:](https://osmcal.org/event/2510/)             |      |2024-01-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)|
|Budapest           |OSM Hungary Meetup [:osmcalpic:](https://osmcal.org/event/2552/)                                   |      |2024-01-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/hu.svg)|
|Lyon               |Réunion du groupe local de Lyon [:osmcalpic:](https://osmcal.org/event/2538/)                      |      |2024-01-16             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)|
|                   |Map-py Wednesday [:osmcalpic:](https://osmcal.org/event/2534/)                                     |      |2024-01-17             |                                                                |
|Karlsruhe          |Stammtisch Karlsruhe [:osmcalpic:](https://osmcal.org/event/2450/)                                 |      |2024-01-17             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)|
|Gent               |OpenStreetMap meetup & MapComplete workshop at TomTom [:osmcalpic:](https://osmcal.org/event/2478/)|      |2024-01-18             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/be.svg)|
|Washington         |Mapping USA [:osmcalpic:](https://osmcal.org/event/2385/)                                          |✓     |2024-01-19 - 2024-01-20|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)|",9
19003,"WN703","Upcoming Events","|Where                      |What                                                                                               |Online|When                   |Country                                                                |
|---------------------------|---------------------------------------------------------------------------------------------------|------|-----------------------|-----------------------------------------------------------------------|
|Lorain County              |OpenStreetMap Midwest Meetup [:osmcalpic:](https://osmcal.org/event/2561/)                         |✓     |2024-01-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|Berlin                     |187. Berlin-Brandenburg OpenStreetMap Stammtisch [:osmcalpic:](https://osmcal.org/event/2558/)     |      |2024-01-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Zürich                     |OSM-Stammtisch Zürich [:osmcalpic:](https://osmcal.org/event/2579/)                                |      |2024-01-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/ch.svg)       |
|Bochum                     |OSM-Stammtisch Bochum [:osmcalpic:](https://osmcal.org/event/2555/)                                |      |2024-01-11             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Ustaritz                   |Journée OSM Pays Basque Sud Landes [:osmcalpic:](https://osmcal.org/event/2581/)                   |      |2024-01-13             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|Hannover                   |OSM-Stammtisch Hannover [:osmcalpic:](https://osmcal.org/event/2299/)                              |      |2024-01-13             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|København                  |OSMmapperCPH [:osmcalpic:](https://osmcal.org/event/2554/)                                         |      |2024-01-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/07/dk.svg)       |
|Niort                      |Rencontre OSM Poitou à Niort (79) [:osmcalpic:](https://osmcal.org/event/2577/)                    |      |2024-01-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|Hilversum                  |OSGeo.nl OSM-NL QGIS-NL New Year's Party [:osmcalpic:](https://osmcal.org/event/2510/)             |      |2024-01-14             |![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)       |
|Budapest                   |OSM Hungary Meetup [:osmcalpic:](https://osmcal.org/event/2552/)                                   |      |2024-01-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/hu.svg)       |
|Grenoble                   |Réunion du groupe local de Grenoble [:osmcalpic:](https://osmcal.org/event/2574/)                  |      |2024-01-15             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|Lyon                       |Réunion du groupe local de Lyon [:osmcalpic:](https://osmcal.org/event/2538/)                      |      |2024-01-16             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|City of Edinburgh          |OSM Edinburgh pub meetup [:osmcalpic:](https://osmcal.org/event/2587/)                             |      |2024-01-16             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/uk.svg)|
|Lüneburg                   |Lüneburger Mappertreffen [:osmcalpic:](https://osmcal.org/event/2585/)                             |✓     |2024-01-16             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|                           |Map-py Wednesday [:osmcalpic:](https://osmcal.org/event/2534/)                                     |      |2024-01-17             |                                                                       |
|Karlsruhe                  |Stammtisch Karlsruhe [:osmcalpic:](https://osmcal.org/event/2450/)                                 |      |2024-01-17             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Gent                       |OpenStreetMap meetup & MapComplete workshop at TomTom [:osmcalpic:](https://osmcal.org/event/2478/)|      |2024-01-18             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/be.svg)       |
|Washington                 |Mapping USA [:osmcalpic:](https://osmcal.org/event/2385/)                                          |✓     |2024-01-19 - 2024-01-20|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|Bengaluru                  |OSM Bengaluru Mapping Party [:osmcalpic:](https://osmcal.org/event/2580/)                          |      |2024-01-20             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)       |
|City of Fremantle          |Social Mapping Saturday: Fremantle 2024 [:osmcalpic:](https://osmcal.org/event/2560/)              |      |2024-01-20             |![flag](https://blog.openstreetmap.de/wp-uploads/2017/06/au.svg)       |
|Hai Buluk                  |OSM Africa Monthly Mapathon: Map South Sudan [:osmcalpic:](https://osmcal.org/event/2575/)         |✓     |2024-01-20             |ss                                                                     |
|Bremen                     |Bremer Mappertreffen [:osmcalpic:](https://osmcal.org/event/2578/)                                 |      |2024-01-22             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|San Jose                   |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2500/)                                  |✓     |2024-01-24             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|                           |iD Community Chat [:osmcalpic:](https://osmcal.org/event/2527/)                                    |      |2024-01-24             |                                                                       |
|                           |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/2586/)               |      |2024-01-24             |                                                                       |
|London Borough of Islington|Geomob London [:osmcalpic:](https://osmcal.org/event/2523/)                                        |      |2024-01-24             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/uk.svg)|
|Lübeck                     |138. OSM-Stammtisch für Lübeck und Umgebung [:osmcalpic:](https://osmcal.org/event/2495/)          |      |2024-01-25             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Wien                       |70. Wiener OSM-Stammtisch [:osmcalpic:](https://osmcal.org/event/2420/)                            |      |2024-01-25             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/at.svg)       |",9
19117,"WN704","Software","Pieter Vander Vennet [blogged](https://www.openstreetmap.org/user/Pieter%20Vander%20Vennet/diary/403264) about all the achievements of MapComplete in 2023. It is an impressive list!",9
19073,"WN704","Upcoming Events","|Where                      |What                                                                                                                    |Online|When                   |Country                                                                |
|---------------------------|------------------------------------------------------------------------------------------------------------------------|------|-----------------------|-----------------------------------------------------------------------|
|Gent                       |OpenStreetMap meetup & MapComplete workshop at TomTom [:osmcalpic:](https://osmcal.org/event/2478/)                     |      |2024-01-18             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/05/be.svg)       |
|Washington                 |Mapping USA [:osmcalpic:](https://osmcal.org/event/2385/)                                                               |✓     |2024-01-19 - 2024-01-20|![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|Bengaluru                  |OSM Bengaluru Mapping Party [:osmcalpic:](https://osmcal.org/event/2580/)                                               |      |2024-01-20             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/in.svg)       |
|City of Fremantle          |Social Mapping Saturday: Fremantle 2024 [:osmcalpic:](https://osmcal.org/event/2560/)                                   |      |2024-01-20             |![flag](https://blog.openstreetmap.de/wp-uploads/2017/06/au.svg)       |
|Hai Buluk                  |OSM Africa Monthly Mapathon: Map South Sudan [:osmcalpic:](https://osmcal.org/event/2575/)                              |✓     |2024-01-20             |ss                                                                     |
|Windsor                    |OSM Windsor-Essex Meetup [:osmcalpic:](https://osmcal.org/event/2605/)                                                  |      |2024-01-23             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/ca.svg)       |
|Bremen                     |Bremer Mappertreffen [:osmcalpic:](https://osmcal.org/event/2578/)                                                      |      |2024-01-22             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|San Jose                   |South Bay Map Night [:osmcalpic:](https://osmcal.org/event/2500/)                                                       |✓     |2024-01-24             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|                           |iD Community Chat [:osmcalpic:](https://osmcal.org/event/2527/)                                                         |      |2024-01-24             |                                                                       |
|                           |OSMF Engineering Working Group meeting [:osmcalpic:](https://osmcal.org/event/2586/)                                    |      |2024-01-24             |                                                                       |
|London Borough of Islington|Geomob London [:osmcalpic:](https://osmcal.org/event/2523/)                                                             |      |2024-01-24             |![flag](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/uk.svg)|
|Richmond                   |MapRVA Happy Hour [:osmcalpic:](https://osmcal.org/event/2610/)                                                         |      |2024-01-25             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|                           |[Online] OpenStreetMap Foundation board of Directors - public videomeeting [:osmcalpic:](https://osmcal.org/event/2589/)|      |2024-01-25             |                                                                       |
|Lübeck                     |138. OSM-Stammtisch für Lübeck und Umgebung [:osmcalpic:](https://osmcal.org/event/2495/)                               |      |2024-01-25             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Wien                       |70. Wiener OSM-Stammtisch [:osmcalpic:](https://osmcal.org/event/2420/)                                                 |      |2024-01-25             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/at.svg)       |
|                           |MapComplete Community Call 2024-01 [:osmcalpic:](https://osmcal.org/event/2588/)                                        |      |2024-01-26             |                                                                       |
|Terni                      |Compleanno OpenStreetMap Italia 2024 [:osmcalpic:](https://osmcal.org/event/2607/)                                      |      |2024-01-26             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/it.svg)       |
|Localidad Teusaquillo      |Mapeemos los restaurantes de la calle Bonita y la Macarena [:osmcalpic:](https://osmcal.org/event/2608/)                |      |2024-01-27             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/co.svg)       |
|Saint-Étienne              |Rencontre Saint-Étienne et sud Loire [:osmcalpic:](https://osmcal.org/event/2557/)                                      |      |2024-01-30             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/02/fr.svg)       |
|Salt Lake City             |Salt Lake City Monthly Map Night [:osmcalpic:](https://osmcal.org/event/2606/)                                          |      |2024-02-01             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/us.svg)       |
|Düsseldorf                 |Düsseldorfer OpenStreetMap-Treffen (online) [:osmcalpic:](https://osmcal.org/event/2517/)                               |      |2024-01-31             |![flag](https://blog.openstreetmap.de/wp-uploads/2016/01/de.svg)       |
|Amsterdam                  |End of Winter Mapping Party [:osmcalpic:](https://osmcal.org/event/2536/)                                               |      |2024-02-01             |![flag](https://blog.openstreetmap.de/wp-uploads/2015/07/nl.svg)       |",9
