"id","blog","category","markdown"
8273,"WN436","Community","If you have recently used Pascal Neis' [_How Did You Contribute_](https://hdyc.neis-one.org/) website, you may have noticed a new section called _Recently utilized presets - Top 3_. In a [blog post](http://neis-one.org/2018/11/new-metric-qualitative-nature-of-osm-hdyc/) Pascal explains that it is intended as a new quality indicator."
8629,"WN444","Community","[1] Pascal Neis' s mapper information [How Did You Contribute](http://hdyc.neis-one.org) now [shows](https://twitter.com/pascal_n/status/1086000958117765124) whether a mapper is an ""active contributor"" in accordance with article three of the [Contributor Terms](https://wiki.osmfoundation.org/wiki/Licence/Contributor_Terms#Rights_Granted). An active contributor is allowed to vote in the case of a licence change and is eligible for the new OSMF [fee waiver program](https://join.osmfoundation.org/fee-waiver-program/).

derFred [questions](https://www.openstreetmap.org/user/derFred/diary/47514) the term ""active mapper"" as it is [defined](https://wiki.osmfoundation.org/wiki/Licence/Contributor_Terms#Rights_Granted) in the OpenStreetMap Contributor Terms and proves this with [three](https://s15.directupload.net/images/190121/m2ddpbsy.png) [impressive](https://s15.directupload.net/images/190121/xrp3jsfm.png) [examples](https://s15.directupload.net/images/190121/lh3rvo8r.png)."
8691,"WN446","Humanitarian OSM","As part of the [EuYoutH_OSM](https://wiki.openstreetmap.org/wiki/EuYoutH_OSM) Erasmus+ Project [Ciaran Staunton](http://hdyc.neis-one.org/?DeBigC) provided [training](https://twitter.com/euYoutH_OSM/status/1091720495991537664) to students from [Portmarnock Community School](https://twitter.com/PortmarnockCS) on using an LG360ActionCAM and Mapillary in preparation for their humanitarian mapping trip to Lesotho in February."
9362,"WN458","Mapping","Winner of the 2018 Greatness in Mapping Award, [Tshedy](http://hdyc.neis-one.org/?tshedy) (Mats’eliso Thobei), organised a [24 hr mapathon of Lesotho](https://www.openstreetmap.org/user/tshedy/diary/48385) on Friday 26th April, to bring the map of the next level. On Twitter she [thanks](https://twitter.com/Tshedy4/status/1122046666121650176) all participants for the support and for the encouraging messages."
9578,"WN463","Mapping","The latest version of ""[How Did You Contribute](https://hdyc.neis-one.org/)"" by Pascal Neis now [uses](https://twitter.com/pascal_n/status/1135576546863980545?s=19) [osmose](http://osmose.openstreetmap.fr/en) to display information about the quality of the user's edits."
9643,"WN465","Events","OSM Mapper [ScubbX](https://hdyc.neis-one.org/?ScubbX) has [posted](https://lists.openstreetmap.org/pipermail/talk-at/2019-June/009918.html) on the Talk-at mailing list that there are still 10 free Expo tickets available for AGIT 2019. The [AGIT](https://www.agit.at) (2 to 5 July) is the largest geo-exhibition in the German-speaking area. The OSM community will be represented with a stand, where help is still needed."
9660,"WN465","Events","Philippine OpenStreetMap contributor [GOwin](http://hdyc.neis-one.org/?GOwin) reported about an upcoming [local conference, Pista ng Mapa](https://www.openstreetmap.org/user/GOwin/diary/368816), to be held on 1 to 3 August in Dumaguete City. The conference will feature workshops, talks about open geodata, OpenStreetMap, and discussion panels about the concerns of the local mapping communities. The conference is open to the general public (requires [RSVP](https://ti.to/PistaNgmapa/2019)), and is available free of charge."
9798,"WN468","Community","In 2017, Zoe Gardner conducted a [survey](https://lists.openstreetmap.org/pipermail/talk/2017-August/078456.html) on the gender and some further demographic data of mappers and analysed their [HDYC](http://hdyc.neis-one.org/) profiles. Her detailed findings have now been [published](https://link.springer.com/epdf/10.1007/s10708-019-10035-z) in a peer-reviewed paper. Men were typically the more active mappers. There were no major differences between genders in the use of some of the important keys that HDYC represented at the time."
9862,"WN469","Mapping","The OSM user [stadtvermesser](https://hdyc.neis-one.org/?stadtvermesser) asked in the OSM Forum the question how to [map](https://forum.openstreetmap.org/viewtopic.php?id=66747) drinking water wells correctly. He [found](https://wiki.openstreetmap.org/wiki/Tag%3Aamenity%3Ddrinking_water) a description in the OSM Wiki, but it is contradictory."
11064,"WN496","Community","Samuel Darkwah Manu ([Sammyhawkrad](https://www.hdyc.neis-one.org/?Sammyhawkrad)), a scholar from Ghana, shares his experience of participating in the State of the Map Africa 2019 and Understanding Risk - West and Central Africa conferences in Ivory Coast in a [diary post](https://www.openstreetmap.org/user/Sammyhawkrad/diary/391776)."
11169,"WN498","Mapping","[Andrew Wiseman](http://hdyc.neis-one.org/?andrewwiseman), of Apple, [has put together](https://maproulette.org/browse/projects/39262) a [MapRoulette](https://maproulette.org/) challenge with the idea of adding missing roads associated with Pascal Neis's [unmapped places](http://resultmaps.neis-one.org/unmapped#2/23.7/3.5) in various countries. The [Unmapped Places Leaderboard](https://maproulette.org/project/39262/leaderboard) may be interesting for internal challenges with students ;-)"
11326,"WN501","Mapping","[dktue](http://hdyc.neis-one.org/?dktue) created the page [autobahnkilometer.tirol](http://autobahnkilometer.tirol) on 17 February 2020 showing highway milestones in Tyrol (Austria) on a map. On the day of publication no milestones had been mapped in OSM; now most of them have been mapped."
11806,"WN512","Humanitarian OSM","Sawan Shariar, from the OpenStreetMap Bangladesh Foundation, [blogged](https://www.openstreetmap.org/user/Sawan%20Shariar/diary/392999) about his background, HOT's role in the humanitarian mapping world and his new role as Data Quality Intern for HOT. The hire of a ['Legendary Mapper (Highly Active)'](http://hdyc.neis-one.org/?Sawan%20Shariar) in a position intended to care about data quality will hopefully lower the number of complaints about data quality issues."
12723,"WN531","Community","[1] The widely-used [tool](https://hdyc.neis-one.org/) 'How did you contribute to OpenStreetMap' [celebrated](https://twitter.com/pascal_n/status/1306968403903688709?s=19) its 10th anniversary - we congratulate and say thank you, [Pascal Neis](https://neis-one.org/about/), for this and also for all the [other](https://resultmaps.neis-one.org/) nice stats you have added over the years!"
12932,"WN536","Community","[coolmule0](http://hdyc.neis-one.org/?coolmule0) has been mapping since July of last year and has [summarised](https://www.openstreetmap.org/user/coolmule0/diary/394563) a beginner's experience of OSM in a blog post. Among others things they discuss [Mapcarta](https://mapcarta.com/) and the [wiki article](https://wiki.openstreetmap.org/wiki/Tag:building%3Dterrace) about `building"
13707,"WN553","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/sites/4/2021/02/100000000.png =752x420)

OSM Changeset #100.000.000 by [Lamine Ndiaye](http://hdyc.neis-one.org/?Lamine%20Ndiaye) [[^1^](#wn553_24445)] | map data © OpenStreetMap contributors"
13901,"WN558","Maps","User [Britzz](http://hdyc.neis-one.org/?Britzz) has [captured](https://umap.openstreetmap.fr/fr/map/enceintes-de-paris_449896#12/48.8766/2.4154) ![(fr)](https://blog.openstreetmap.de/wp-uploads/2016/12/fr.svg), the historic fortifications in and around Paris on uMap."
14500,"WN573","Programming","[Yunzhi](http://hdyc.neis-one.org/?Yunzhi), a Facebook employee, [describes](https://www.openstreetmap.org/user/Yunzhi/diary/397129) with examples in her blog post how Facebook uses automated validation processes to find erroneous data in OSM before creating their fork 'Daylight'."
14745,"WN581","Community","User [Assange](https://hdyc.neis-one.org/?assanges) [expressed](https://www.openstreetmap.org/user/assanges/diary/397559) their dismay at mapping changes in China and Taiwan which they perceive to be politically driven. For example, is [this](http://osm.mapki.com/history/way.php?id=734385861) a vacation school or concentration camp?"
14833,"WN583","Mapping","[mdroad](http://hdyc.neis-one.org/?mdroads) has [come up](https://www.openstreetmap.org/user/mdroads/diary/397642) with a decision matrix for classifying roads. For beginners, the wiki pages [Highways](https://wiki.openstreetmap.org/wiki/Highways) and [Highway\_tagging\_samples/out\_of\_town](https://wiki.openstreetmap.org/wiki/Highway_tagging_samples/out_of_town) with their pictures are also very helpful."
14839,"WN583","Mapping","[1] Anne-Karoline Distel aka [b-unicycling](http://hdyc.neis-one.org/?b-unicycling), an Irish craftmapper, [showed](https://www.youtube.com/watch?v=xo23RCaBqBY) in a video how to capture details of vacant properties in OSM. When walking on site, she uses StreetComplete to leave notes in OSM, which she then edits in iD."
14847,"WN583","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/sites/4/2021/09/583_T_EN.png =641x362)

[b-unicycling](https://www.openstreetmap.org/user/b-unicycling): Survey → StreetComplete → Notes → Editor →   OSM Data   [[^1^](#wn583_25620)] ©  [b-unicycling](https://hdyc.neis-one.org/?b-unicycling)  | map data © [OpenStreetMap contributors](https://www.openstreetmap.org/copyright)"
15240,"WN595","Community","[ortho_is_hot](https://hdyc.neis-one.org/?ortho_is_hot), an Australian mapper, [described](https://www.openstreetmap.org/user/ortho_is_hot/diary/398218) their OSM process in 2021."
15249,"WN595","Open Data","[Gonéo](http://hdyc.neis-one.org/?Gon%C3%A9o) has [published](https://www.openstreetmap.org/user/Gon%C3%A9o/diary/398230) ![(fr)](https://blog.openstreetmap.de/wp-uploads/2016/12/fr.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/sites/4/2020/09/en-green.svg)](https://translate.google.com/translate?sl"
15250,"WN595","Maps","[Harry Wood](http://hdyc.neis-one.org/?Harry%20Wood) has [blogged](https://www.openstreetmap.org/user/Harry%20Wood/diary/398208) a collection of interesting OSM-related maps from the #30DayMapChallenge."
15306,"WN598","Mapping","[DeBigC](https://hdyc.neis-one.org/?DeBigC) had set targets for 2021, which he [reviewed](https://www.openstreetmap.org/user/DeBigC/diary/398364) at the end of the year, and set his OSM targets for 2022. His summary is [provided](https://www.youtube.com/c/OSMforHistoryBuffs) with [interesting](https://www.openstreetmap.org/user/DeBigC/diary/397529) [links](https://tasks.openstreetmap.ie/project/18#bottom)."
15366,"WN599","Mapping campaigns","[UNGSC-DTLM-Ale\_Zena](https://www.openstreetmap.org/user/UNGSC-DTLM-Ale_Zena) works and [maps](http://hdyc.neis-one.org/?UNGSC-DTLM-Ale_Zena) for the [UN Mappers Project](https://wiki.openstreetmap.org/wiki/UN_Maps_Project). In a blog post, Alessandro [expressed frustration](https://www.openstreetmap.org/user/UNGSC-DTLM-Ale_Zena/diary/398388) about the poor quality of buildings added by beginners from a HOT task manager project for an extremely dense area, causing 'another chaos in Mogadishu'."
15567,"WN604","Education","[Strubbl](https://www.openstreetmap.org/user/Strubbl) has [written](https://blog.strubbl.de/openstreetmap-svg-karten-generieren-mit-map-machine-in-docker/)  ![(de)](https://weeklyosm.eu/wp-content/uploads/2022/01/de.svg) > [![en](https://weeklyosm.eu/wp-content/uploads/2020/09/en-green.svg)](https://translate.google.com/translate?sl=auto&tl=EN&u=https://blog.strubbl.de/openstreetmap-svg-karten-generieren-mit-map-machine-in-docker/) an easy-to-follow tutorial for Linux users that shows how to generate maps using the map-machine renderer (which we [reported](https://weeklyosm.eu/archives/15348#wn603_26331) earlier) by [Sergey Vartanov](https://github.com/enzet) (aka [Enzet](http://hdyc.neis-one.org/?Enzet)). Strubbl's tutorial gives instructions on how to install Docker, covers cloning the repository, building the Docker image, and explains in great detail the commands to generate the map."
15695,"WN608","Open Data","On the occasion of the NYC Open Data Week, mapper [jmapb](http://hdyc.neis-one.org/?jmapb) [gave](https://www.openstreetmap.org/user/jmapb/diary/398764) a short introduction to the [Building Information Search Tool of the NYC Department of Buildings](https://a810-bisweb.nyc.gov/bisweb/bispi00.jsp)."
15726,"WN608","Community","OSM Fukushima members have released videos introducing weeklyOSM [603](https://www.youtube.com/watch?v=nb-RAr8Psd4) and [604](https://www.youtube.com/watch?v=aQTKmA9AHoc) ![(ja)](https://weeklyosm.eu/wp-content/uploads/2022/01/ja.svg). After introducing weeklyOSM, they interviewed [Hokkosha](http://hdyc.neis-one.org/?Hokkosha), one of the most active mappers in Japan."
15814,"WN611","Community","The [UN Mappers](https://mappers.un.org/) is now also [choosing](https://nitter.net/UN_Mappers/status/1510967990417858560) a Mapper of the Month. UN Mapper of the Month for April 2022 is [SSEKITOLEKO](https://hdyc.neis-one.org/?SSEKITOLEKO)."
15832,"WN611","Events","OSMUS has [honoured](https://nitter.net/sotmus/status/1510410774216265732)    [Ian](http://hdyc.neis-one.org/?iandees) [Dees](https://www.openstreetmap.org/user/iandees) with the Hall of Fame Award."
15858,"WN612","Mapping","[jmapb](http://hdyc.neis-one.org/?jmapb) has [published](https://www.openstreetmap.org/user/jmapb/diary/398961) part two of their 'Using NYC Dept of Buildings Building Information Search' series."
15914,"WN614","Community","[FlawOfAverages](http://hdyc.neis-one.org/?FlawOfAverages) has made good use of the Corona time. In his blog post, he [described](https://www.openstreetmap.org/user/FlawOfAverages/diary/399037) how it came about, what he mapped, and explains why he doesn't recommend mapping 365 days a year."
15945,"WN615","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/2022/05/615_T_all.jpg =890x564)

Kubahahaha uses overpass to display walking trails  [[^1^](#wn615_26734)]  © [kubahahaha](http://hdyc.neis-one.org/?kubahahaha) | map data  © [OpenStreetMap contributors](https://wiki.osmfoundation.org/wiki/Licence/Licence_and_Legal_FAQ)"
15956,"WN615","Software","[kubahaha](http://hdyc.neis-one.org/?kubahahaha) took a look at the trails in his area using [map.cz](https://en.mapy.cz/turisticka) and [waymarkedtrails](https://hiking.waymarkedtrails.org/#?map"
16237,"WN623","Other Geo Things","User [F-5 System](http://hdyc.neis-one.org/?F-5%20System) [made](https://www.openstreetmap.org/user/F-5%20System/diary/399391) ![(ru)](https://weeklyosm.eu/wp-content/uploads/2022/01/ru.svg) a pilgrimage to a chapel at the reputed source of the Lena River in Northern Russia. It turns out that, as with many large rivers, the source is a contentious issue."
16284,"WN625","Community","Schnapps number! The changeset numbered [123456789](https://www.openstreetmap.org/changeset/123456789) was uploaded on 11 July by Daniel (user [d1sr4n](https://www.openstreetmap.org/user/d1sr4n)) from [Komi Republic](https://en.wikipedia.org/wiki/Komi_Republic), who has contributed [over 3.3 million](https://www.hdyc.neis-one.org/?d1sr4n) changes so far and was [Mapper of the Month](https://openstreetmap.be/en/motm/2021/12/01/d1sr4n.html) of the Belgian OSM community in December 2021."
16471,"WN632","Mapping","After [comparing](https://www.openstreetmap.org/user/2hu4u/diary/399839) different 360° cameras, OSM user [2hu4u](http://hdyc.neis-one.org/?2hu4u) [came up](https://www.openstreetmap.org/user/2hu4u/diary/399857) with a fairly low-budget option for 360° street level imagery that has led to satisfying [results](https://www.mapillary.com/app/?pKey=587706673006447&lat=-33.96670267000005&lng=151.1021013300001&z=17) for mapping."
16817,"WN641","Mapping","[Jake Coppinger](https://hdyc.neis-one.org/?jakecopp) has [mapped](https://www.openstreetmap.org/user/jakecopp/diary/400251) the controversial electronic billboards in Sydney and [created](https://jakecoppinger.com/2022/10/mapping-sydney-billboards-a-map-of-every-qms-advertising-screen-in-sydney-with-photographs/) a live map that uses the [Overpass API](https://wiki.openstreetmap.org/wiki/Overpass_API) to extract the data."
17157,"WN651","Community","Ciarán Staunton (DeBigC) [is](https://www.openstreetmap.org/user/DeBigC/diary/400680) full of praise for Anne-Karoline Distel (b-unicycling), who has [contributed](https://hdyc.neis-one.org/?b-unicycling) a whopping 5,000,000 changes to OpenStreetMap. Also [read](https://www.openstreetmap.org/user/b-unicycling/diary/400691) her blog post about this jubilee."
17560,"WN663","Mapping","[chris66](http://hdyc.neis-one.org/?chris66) [presented](https://www.openstreetmap.org/user/chris66/diary/401293)  :DE-s:>>>[:EN-t:](https://www-openstreetmap-org.translate.goog/user/chris66/diary/401293?_x_tr_sl"
17561,"WN663","Mapping","[EdoBoo](http://hdyc.neis-one.org/?EdoBoo) [demonstrated](https://www.openstreetmap.org/user/EdoBoo/diary/401281) skillful micro-mapping using the example of Petronas International near Turin."
17587,"WN663","Mapping","[chris\_debian](http://hdyc.neis-one.org/?chris_debian) [noted](https://www.openstreetmap.org/user/chris_debian/diary/401287) 14 requirements in his 'Thoughts on collecting road surface information', especially for cyclists. He classified the requirements into: M='Must Have', S='Should Have', C='Could Have=', W='Won't Have' (usually known as the [MoSCoW method](https://en.wikipedia.org/wiki/MoSCoW_method))."
17591,"WN663","Mapping","[CactiStaccingCrane](http://hdyc.neis-one.org/?CactiStaccingCrane) has started [mapping](https://www.openstreetmap.org/user/CactiStaccingCrane/diary/401241) the forest in the Mường Tè district of the Lai Châu province. The reason is that most of Vietnam is covered with forest and there is practically no good data in Vietnam that is suitable for import. However, he also doesn't want to spend many more months negotiating data access with the government or organisations to improve forest mapping coverage."
17701,"WN667","OSM research","[Courtney Williamson](https://hdyc.neis-one.org/?courtiney) has [invited](https://lists.openstreetmap.org/pipermail/talk/2023-April/088217.html) the readers of weeklyOSM to take a survey (via [LimeSurvey](https://osmf.limequery.org/194625?lang=en) or [Google Survey](https://forms.gle/5guwdJdaRx3RRv6L8)) about how the OSM community uses forums, mailing lists, social media and other channels to communicate. The results of the survey will be presented at the [State of the Map US](https://2023.stateofthemap.us/schedule/) on Friday 9 June.  The survey is being conducted in a private capacity and is    not   a project of the OSMF Communication Working Group."
17712,"WN668","OSM in the media","In an interview with the Lower Saxony Tourism Network Marie Witte, from Mittelweser-Touristik (MWT), [reported](https://nds.tourismusnetzwerk.info/2022/08/29/praxisbeispiel-osm-daten-ueber-die-zusammenarbeit-der-mittelweser-touristik-mit-mappern-der-osm-community/) :DE-s:>>>[:EN-t:](https://nds-tourismusnetzwerk-info.translate.goog/2022/08/29/praxisbeispiel-osm-daten-ueber-die-zusammenarbeit-der-mittelweser-touristik-mit-mappern-der-osm-community/?_x_tr_sl=auto&_x_tr_tl=EN)  on the useful cooperation with OSM mappers to optimise cycling and hiking tours using digital maps. In order to implement this cooperation, the MWT, together with [Tof99](https://hdyc.neis-one.org/?tof99) and [OSM\_RogerWilco](https://hdyc.neis-one.org/?OSM_RogerWilco), have set up a working group in which mappers and tourism experts exchange information. The cooperation has allowed [MWT](https://www.mittelweser-tourismus.de/) :DE-s:>>>[:EN-t:](https://www-mittelweser--tourismus-de.translate.goog/?_x_tr_sl=auto&_x_tr_tl=EN) to improve its suggestions and to ensure the data quality of the routes with the help of the OSM mappers."
17913,"WN674","Mapping campaigns","[sahilister](http://hdyc.neis-one.org/?sahilister) successfully [organised](https://blog.sahilister.in/2023/06/openstreetmap-mapathon-in-chandni-chowk-delhi/) their first social mapping meetup on 11 June in [Chandni Chowk](https://www.openstreetmap.org/node/3268564739)."
17973,"WN676","Mapping campaigns","[Obianinulu](http://hdyc.neis-one.org/?Obianinulu) [reported](https://www.openstreetmap.org/user/Obianinulu/diary/401850) on a two-day training course, held at the University of Nigeria in Enugu, on using the iD Editor and Tasking Manager."
18050,"WN678","Community","[LFF\_490\_Alexander](http://hdyc.neis-one.org/?LFF_490_Alexander) reflects [on](https://www.openstreetmap.org/user/LFF_490_Alexander/diary/401933) the ""sustainability of OSM communities""."
18123,"WN680","Mapping","HDYC is now [equipped](https://www.openstreetmap.org/user/pitscheplatsch/diary/401668#comment55324) with a feature to identify which of your OpenStreetMap edits were undone by others. [Check](https://hdyc.neis-one.org/) your HDYC profile, then click on the number of 'reverted changes'."
18151,"WN681","Mapping","[Константин Гам](https://hdyc.neis-one.org/?%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%20%D0%93%D0%B0%D0%BC) did a [talk](https://youtu.be/JKqZDZBG9KU) :RU-s:, in a YouTube video, about OpenStreetMap and recommended OSM editors that he likes."
18246,"WN684","Picture","![lead picture](https://weeklyosm.eu/wp-content/uploads/2023/08/684_T_EN.jpeg =800x692)

How to map part-time contraflow road? [[^1^](#wn684_29047)] © [marche_ck](http://hdyc.neis-one.org/?marche_ck) | map data © [OpenStreetMap contributors](https://wiki.osmfoundation.org/wiki/Licence/Licence_and_Legal_FAQ)"
18313,"WN686","Open Data","[Miroff](https://www.hdyc.neis-one.org/?Miroff) has [published](https://github.com/Miroff/gcgn-converter) :RU-s:>>>[:EN-t:](https://github-com.translate.goog/Miroff/gcgn-converter?_x_tr_sl=auto&_x_tr_tl=EN) software for converting the State Catalogue of Geographical Names of Russia into a GeoJSON format that is supported by JOSM. The latest [version](https://github.com/Miroff/gcgn-converter/releases/tag/08.07.2023) of the dataset contains 730,738 names of rivers, lakes, mountains, hamlets, and other place names.

In response to this, [freeExec](https://www.hdyc.neis-one.org/?freeExec) has made an updated [list](https://frexosm.ru/files/river-basin.log) of the top 20 longest currently unnamed rivers and river basins that can be named from the catalogue, while [rtnf](https://www.hdyc.neis-one.org/?rtnf) has [made](https://en.osm.town/@rtnf/111056682614725994) a simple guide on how to use this tool."
18777,"WN699","Mapping","[António Madeira](https://hdyc.neis-one.org/?AntMadeira)  announced on the Telegram channel of the OSM Portugal group the opening of the vote for the [proposal for the standardisation of national built heritage](https://wiki.openstreetmap.org/wiki/Portugal/Propostas/Patrim%C3%B3nio_edificado) :PT-s: drawn up by himself and user Jorge Pinho a few years ago, but which, due to lack of time, was never discussed or put to a vote.
The discussion will be open for three weeks from 00:00 on 15 December, followed by the vote. In addition to the mailing list, the proposal's discussion page, the [Telegram channel](https://t.me/OSMPortugal/71677) :PT-s: and the [OSM Community forum](https://community.openstreetmap.org/c/communities/pt/176) :PT-s: are available for discussion."
19729,"WN720","Community","... elsewhere, Jiří Eischmann also commented on [OsmAnd](https://osmand.net/) and [mapycz](https://de.mapy.cz/zakladni?x=15.6252330&y=49.8022514&z=8). [David Heidelberg](https://hdyc.neis-one.org/?okias), a Czech Linux developer, [suspects](https://floss.social/@okias/112401525551209631) that Jiří has fallen in love with OSM."
19704,"WN719","Community","[1] Bryce Cogswell has [updated](https://www.openstreetmap.org/user/bryceco/diary/404000) his list of OpenStreetMap users who map every day, [highlighting](https://hdyc.neis-one.org/?Aurimas%20Fi%C5%A1eras) Aurimas Fišeras, who has been mapping continuously for over 10 years, with other users also maintaining long streaks of daily contributions."
19726,"WN719","Picture","[![lead picture](https://weeklyosm.eu/wp-content/uploads/2024/05/719_TM_all-2.png =466x858)](https://hdyc.neis-one.org/?Aurimas%20Fi%C5%A1eras)

Who maps every day (without fail)? [[^1^](#wn719_30516)\] | [Bryceco](https://hdyc.neis-one.org/?bryceco)"
20262,"WN732","Community","TBesse, a [newcomer](https://hdyc.neis-one.org/?TBesse) to the community and obvious [expert](http://www.besse.de/buecher/2021_Lebacher_Grenzstein-Tour.pdf) :DE-s: on boundary stones in real life, has quickly familiarised himself with the [mapping](https://www.openstreetmap.org/node/918947050) of these small historical monuments in OpenStreetMap. Apparently, [Lutz Lange](https://www.openstreetmap.org/user/TBesse/diary/404712#comment57939) :DE-s: from [gk.historic.place](https://gk.historic.place/) had a hand in providing good tips. TBesse described in his blog posts   [1](https://www.openstreetmap.org/user/TBesse/diary/404712)   :DE-s:>>>[:EN-t:](https://www-openstreetmap-org.translate.goog/user/TBesse/diary/404712?_x_tr_sl=auto&_x_tr_tl=EN),   [2](https://www.openstreetmap.org/user/TBesse/diary/404736)   :DE-s:>>>[:EN-t:](https://www-openstreetmap-org.translate.goog/user/TBesse/diary/404736?_x_tr_sl=auto&_x_tr_tl=EN) and   [3](https://www.openstreetmap.org/user/TBesse/diary/404750)   :DE-s: >   [:EN-t:](https://www-openstreetmap-org.translate.goog/user/TBesse/diary/404750?_x_tr_sl=auto&_x_tr_tl=EN) , and also documented the data with his own publications. Tobias Jordans has [provided](https://overpass-turbo.eu/s/1OPE) a suitable overpass query for this mapping in his comment."
